valid_time,station,fc_windspd__gfs,fc_gust__gfs,fc_windspd__harmeu,fc_gust__harmeu,fc_windspd__icon,fc_gust__icon,fc_windspd__iconeu,fc_gust__iconeu,fc_windspd__wrfeuh,fc_gust__wrfeuh,fc_winddir_sin__gfs,fc_winddir_cos__gfs,fc_winddir_sin__harmeu,fc_winddir_cos__harmeu,fc_winddir_sin__icon,fc_winddir_cos__icon,fc_winddir_sin__iconeu,fc_winddir_cos__iconeu,fc_winddir_sin__wrfeuh,fc_winddir_cos__wrfeuh,y_speed,y_gust,y_dir_sin,y_dir_cos
2025-06-20 15:00:00,station3402_Holnis,,,7.1,13.8,,,6.3,11.6,,,,,-0.9902680687415704,0.13917310096006547,,,-0.9205048534524405,0.3907311284892735,,,4.36,8.81,-0.9513258223252946,0.3081869234362514
2025-06-20 18:00:00,station3402_Holnis,6.9,9.4,6.0,13.3,5.6,10.7,4.8,9.5,7.4,7.4,-0.8829475928589271,0.4694715627858904,-0.9876883405951378,0.15643446504023067,-0.8829475928589271,0.4694715627858904,-0.8746197071393956,0.4848096202463373,-0.898794046299167,0.4383711467890774,3.09,6.72,-0.8986409711474661,0.4386848583837136
2025-06-20 21:00:00,station3402_Holnis,,,4.0,6.5,,,3.5,5.8,,,,,-0.9945218953682734,0.10452846326765299,,,-0.9816271834476639,0.1908089953765451,,,1.59,3.72,-0.9743700647852351,-0.22495105434386525
2025-06-21 00:00:00,station3402_Holnis,4.9,5.0,3.5,6.3,2.6,4.2,2.3,3.7,4.8,4.7,-1.0,-1.8369701987210297e-16,-0.9396926207859084,-0.34202014332566855,-0.913545457642601,-0.4067366430758001,-0.9510565162951535,-0.30901699437494756,-0.9743700647852352,0.22495105434386492,1.29,2.78,-0.9743700647852351,-0.22495105434386525
2025-06-21 03:00:00,station3402_Holnis,,,2.8,4.2,,,2.0,3.3,,,,,-0.9781476007338056,-0.2079116908177598,,,-0.961261695938319,-0.2756373558169989,,,0.91,2.42,-0.9743700647852351,-0.22495105434386525
2025-06-21 06:00:00,station3402_Holnis,5.9,8.8,4.4,8.4,4.8,8.6,4.2,7.4,5.4,10.8,-0.90630778703665,-0.42261826174069916,-0.7193398003386512,-0.6946583704589973,-0.8090169943749473,-0.5877852522924732,-0.7880107536067221,-0.6156614753256581,-0.848048096156426,-0.529919264233205,1.59,4.13,-0.974722214849159,-0.22342024053238738
2025-06-21 09:00:00,station3402_Holnis,,,5.3,11.0,,,6.6,11.8,,,,,-0.848048096156426,-0.529919264233205,,,-0.9335804264972015,-0.3583679495453007,,,2.83,7.7,-0.9365498867481923,-0.35053432019125913
2025-06-21 12:00:00,station3402_Holnis,9.7,12.9,6.6,13.4,8.4,15.2,7.8,13.8,9.4,11.7,-0.9945218953682734,-0.10452846326765336,-0.913545457642601,-0.4067366430758001,-0.9902680687415703,-0.13917310096006583,-0.9876883405951377,-0.15643446504023104,-0.9925461516413221,-0.12186934340514717,4.41,9.96,-0.9459722326819835,-0.3242476445475945
2025-06-21 15:00:00,station3402_Holnis,,,6.9,14.2,,,8.0,14.3,,,,,-0.9659258262890683,-0.25881904510252063,,,-0.9975640502598242,-0.06975647374412558,,,4.13,9.7,-0.9450630751798049,-0.32688802965494235
2025-06-21 18:00:00,station3402_Holnis,5.5,9.0,4.0,9.8,4.1,10.5,3.5,8.8,6.0,8.3,-0.992546151641322,0.12186934340514768,-0.9563047559630353,-0.2923717047227371,-0.9986295347545738,-0.052335956242944306,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.76,5.14,-0.8910065241883678,-0.45399049973954697
2025-06-21 21:00:00,station3402_Holnis,,,2.5,4.5,,,1.2,2.5,,,,,-0.961261695938319,-0.2756373558169989,,,-0.9816271834476639,0.1908089953765451,,,0.64,1.27,-0.874619707139396,-0.48480962024633684
2025-06-22 00:00:00,station3402_Holnis,0.4,1.3,1.4,2.0,2.1,3.1,1.7,2.5,2.8,2.9,0.40673664307580043,-0.9135454576426008,0.984807753012208,-0.1736481776669303,0.6946583704589971,-0.7193398003386513,0.7193398003386511,-0.6946583704589974,0.9902680687415704,-0.13917310096006535,2.34,2.97,-0.882947592858927,-0.46947156278589075
2025-06-22 03:00:00,station3402_Holnis,,,3.3,5.5,,,2.4,4.0,,,,,0.6018150231520482,-0.7986355100472929,,,0.8290375725550417,-0.5591929034707467,,,0.18,0.42,-0.874619707139396,-0.48480962024633684
2025-06-22 06:00:00,station3402_Holnis,6.8,13.2,4.2,8.0,5.1,8.9,4.0,6.9,6.5,13.9,0.4694715627858907,-0.882947592858927,0.9945218953682733,-0.10452846326765355,0.7431448254773942,-0.6691306063588582,0.8746197071393959,-0.484809620246337,0.5591929034707469,-0.8290375725550416,5.06,6.58,0.9999791490100767,0.0064576733490441345
2025-06-22 09:00:00,station3402_Holnis,,,4.8,10.4,,,6.7,11.7,,,,,0.9510565162951536,-0.30901699437494734,,,0.6156614753256584,-0.7880107536067219,,,9.88,11.71,0.9959631112479873,0.08976347271150527
2025-06-22 12:00:00,station3402_Holnis,8.4,11.9,8.0,15.8,9.1,16.9,8.0,14.2,9.0,13.2,-0.374606593415912,-0.9271838545667874,0.12186934340514755,-0.992546151641322,0.3255681544571566,-0.9455185755993168,0.258819045102521,-0.9659258262890682,-0.2079116908177595,-0.9781476007338056,5.91,9.66,0.9619323347784546,-0.2732877298886124
2025-06-22 15:00:00,station3402_Holnis,,,3.9,12.9,,,4.5,15.0,,,,,0.20791169081775931,-0.9781476007338057,,,-0.43837114678907746,-0.8987940462991669,,,7.29,10.06,0.5196682351651087,-0.8543681439288225
2025-06-22 18:00:00,station3402_Holnis,13.0,20.7,15.8,27.2,12.1,25.7,11.1,28.1,11.1,16.4,-0.961261695938319,-0.2756373558169989,-0.7771459614569706,-0.6293203910498378,-0.9612616959383188,0.2756373558169994,-0.9510565162951536,0.30901699437494723,-0.8987940462991668,-0.43837114678907774,6.64,11.37,-0.874365741536459,-0.4852675035765307
2025-06-22 21:00:00,station3402_Holnis,,,4.4,7.7,,,4.4,11.9,,,,,-0.90630778703665,-0.42261826174069916,,,-0.7986355100472928,-0.6018150231520483,,,2.14,5.15,-0.8700977442720591,-0.4928792097590183
2025-06-23 00:00:00,station3402_Holnis,8.0,16.0,6.0,10.5,5.5,9.4,5.4,9.0,5.7,11.9,-0.7771459614569706,-0.6293203910498378,-0.4067366430758002,-0.9135454576426009,-0.6293203910498376,-0.7771459614569708,-0.6293203910498376,-0.7771459614569708,-0.48480962024633695,-0.8746197071393959,1.73,3.82,-0.8761384629036901,-0.4820595334818711
2025-06-23 03:00:00,station3402_Holnis,,,7.2,12.2,,,7.9,13.4,,,,,-0.374606593415912,-0.9271838545667874,,,-0.35836794954530043,-0.9335804264972016,,,7.66,12.3,-0.23887243285267573,-0.9710509568622256
2025-06-23 06:00:00,station3402_Holnis,13.5,24.0,9.9,17.9,10.9,21.5,10.8,20.3,9.1,19.9,-0.7193398003386512,-0.6946583704589973,-0.6691306063588582,-0.7431448254773942,-0.6946583704589974,-0.7193398003386511,-0.7193398003386512,-0.6946583704589973,-0.6293203910498376,-0.7771459614569708,4.8,9.59,-0.5536822598841028,-0.8327280198778187
2025-06-23 09:00:00,station3402_Holnis,,,10.8,19.1,,,15.2,30.7,,,,,-0.32556815445715676,-0.9455185755993167,,,-0.8386705679454242,-0.544639035015027,,,8.02,17.3,-0.7244125399459919,-0.6893667180601315
2025-06-23 12:00:00,station3402_Holnis,21.7,29.6,14.3,26.2,17.3,32.6,16.8,31.4,19.4,27.4,-0.9975640502598243,0.06975647374412522,-0.8290375725550418,-0.5591929034707466,-0.9993908270190958,-0.03489949670250076,-0.9998476951563913,-0.017452406437283498,-0.9902680687415704,0.13917310096006547,9.47,20.05,-0.9859377637269815,-0.16711291409415013
2025-06-23 15:00:00,station3402_Holnis,,,18.1,31.6,,,16.1,31.4,,,,,-0.9563047559630353,-0.2923717047227371,,,-0.9975640502598243,0.06975647374412522,,,7.93,16.25,-0.9999984769132877,-0.0017453283658983838
2025-06-23 18:00:00,station3402_Holnis,20.1,30.8,16.6,30.6,15.3,30.3,14.8,30.1,18.5,29.6,-0.9993908270190958,-0.03489949670250076,-0.961261695938319,-0.2756373558169989,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9975640502598242,-0.06975647374412558,6.67,13.99,-0.9916035892333646,-0.12931481670523584
2025-06-23 21:00:00,station3402_Holnis,,,13.9,24.4,,,11.3,22.9,,,,,-0.9205048534524403,-0.3907311284892738,,,-0.9510565162951535,-0.30901699437494756,,,6.73,14.78,-0.9871920139948192,-0.1595366023984863
2025-06-24 00:00:00,station3402_Holnis,19.1,30.9,11.0,22.4,11.3,20.1,11.2,19.9,9.3,30.7,-0.9902680687415703,-0.13917310096006583,-0.848048096156426,-0.529919264233205,-0.9455185755993168,-0.32556815445715664,-0.9455185755993168,-0.32556815445715664,-0.874619707139396,-0.48480962024633684,7.0,15.11,-0.9803745333849524,-0.19714404452135234
2025-06-24 03:00:00,station3402_Holnis,,,12.5,21.7,,,13.4,23.2,,,,,-0.9396926207859084,-0.34202014332566855,,,-0.981627183447664,-0.1908089953765446,,,7.76,17.47,-0.9899990507335855,-0.1410740215156551
2025-06-24 06:00:00,station3402_Holnis,18.0,29.4,12.1,21.3,14.4,25.3,14.4,27.7,15.6,24.4,-0.9975640502598242,-0.06975647374412558,-0.90630778703665,-0.42261826174069916,-0.981627183447664,-0.1908089953765446,-0.984807753012208,-0.17364817766693033,-0.9945218953682734,-0.10452846326765336,7.7,16.86,-0.9851992129804021,-0.17141327469830392
2025-06-24 09:00:00,station3402_Holnis,,,11.6,20.4,,,15.0,27.7,,,,,-0.7660444431189779,-0.6427876096865395,,,-0.9925461516413221,-0.12186934340514717,,,8.1,16.16,-0.9874964827649454,-0.15764103693791792
2025-06-24 12:00:00,station3402_Holnis,18.2,26.5,13.9,25.9,16.5,29.6,15.9,29.5,18.0,24.9,-0.981627183447664,-0.1908089953765446,-0.882947592858927,-0.46947156278589075,-0.984807753012208,-0.17364817766693033,-0.9876883405951377,-0.15643446504023104,-0.984807753012208,-0.17364817766693033,6.79,15.41,-0.9917831801295777,-0.12793015130164448
2025-06-24 15:00:00,station3402_Holnis,,,12.2,26.6,,,14.1,27.2,,,,,-0.8090169943749473,-0.5877852522924732,,,-0.9396926207859084,-0.34202014332566855,,,7.18,18.67,-0.937038411905484,-0.34922630859322235
2025-06-24 18:00:00,station3402_Holnis,15.1,25.5,12.5,22.6,10.9,21.4,11.7,21.1,10.3,26.8,-0.9396926207859084,-0.34202014332566855,-0.754709580222772,-0.6560590289905073,-0.7771459614569706,-0.6293203910498378,-0.8090169943749473,-0.5877852522924732,-0.8290375725550418,-0.5591929034707466,6.2,14.33,-0.9065289451962221,-0.42214366218317795
2025-06-24 21:00:00,station3402_Holnis,,,7.7,19.0,,,14.1,24.4,,,,,-0.754709580222772,-0.6560590289905073,,,-0.9902680687415703,-0.13917310096006583,,,5.3,11.56,-0.9983418166140283,-0.05756402695956744
2025-06-25 00:00:00,station3402_Holnis,14.0,25.2,13.4,25.3,14.3,25.1,13.8,23.7,6.3,25.9,-0.9876883405951377,-0.15643446504023104,-0.9510565162951535,-0.30901699437494756,-0.9975640502598242,-0.06975647374412558,-0.9975640502598242,-0.06975647374412558,-0.9271838545667873,-0.3746065934159123,7.27,15.61,-0.9768592983451408,-0.21388293816160076
2025-06-25 03:00:00,station3402_Holnis,,,11.0,19.1,,,9.8,17.4,,,,,-0.9205048534524403,-0.3907311284892738,,,-0.9876883405951377,-0.15643446504023104,,,4.89,11.92,-0.9943193824094518,-0.10643761442688478
2025-06-25 06:00:00,station3402_Holnis,14.4,24.7,13.2,22.8,11.0,18.9,11.3,19.0,12.3,20.5,-0.9975640502598243,0.06975647374412522,-0.984807753012208,-0.17364817766693033,-0.9876883405951378,0.15643446504023067,-0.9816271834476639,0.1908089953765451,-0.992546151641322,0.12186934340514768,5.6,13.08,-0.997915618272179,-0.06453230825295769
2025-06-25 09:00:00,station3402_Holnis,,,11.3,21.3,,,12.2,21.0,,,,,-0.9876883405951378,0.15643446504023067,,,-0.945518575599317,0.3255681544571563,,,6.6,13.97,-0.9786168192239479,0.2056918110475056
2025-06-25 12:00:00,station3402_Holnis,14.9,19.1,11.4,21.1,12.4,22.0,11.9,20.4,13.7,17.0,-0.9271838545667874,0.37460659341591196,-0.9961946980917455,-0.08715574274765825,-0.9563047559630354,0.2923717047227367,-0.9659258262890684,0.2588190451025203,-0.9659258262890684,0.2588190451025203,7.85,16.25,-0.9920708913205255,0.12567953928344172
2025-06-25 15:00:00,station3402_Holnis,,,11.1,21.2,,,11.5,20.5,,,,,-0.9986295347545738,-0.052335956242944306,,,-0.9702957262759966,0.24192189559966745,,,7.92,15.8,-0.9721249238675687,0.2344634990685626
2025-06-25 18:00:00,station3402_Holnis,8.7,11.4,7.2,15.5,8.0,16.7,7.6,15.7,9.3,11.3,-0.9063077870366498,0.4226182617406996,-0.9975640502598243,0.06975647374412522,-0.9612616959383188,0.2756373558169994,-0.9612616959383188,0.2756373558169994,-0.9510565162951536,0.30901699437494723,4.27,9.25,-0.998134798421867,0.06104853953485644
2025-06-25 21:00:00,station3402_Holnis,,,3.2,5.8,,,2.5,5.4,,,,,-0.9961946980917455,-0.08715574274765825,,,-0.9702957262759965,-0.24192189559966779,,,0.68,2.13,-0.9781476007338056,0.20791169081775945
2025-06-26 00:00:00,station3402_Holnis,3.8,3.7,2.4,3.4,1.9,3.2,1.6,2.8,4.3,4.2,-1.0,-1.8369701987210297e-16,-0.2079116908177595,-0.9781476007338056,-0.587785252292473,-0.8090169943749475,-0.6293203910498376,-0.7771459614569708,-0.9510565162951536,0.30901699437494723,0.0,0.0,-0.9781476007338056,0.20791169081775945
2025-06-26 03:00:00,station3402_Holnis,,,3.3,4.4,,,2.1,3.0,,,,,1.2246467991473532e-16,-1.0,,,0.17364817766693028,-0.984807753012208,,,0.74,1.66,-0.9781476007338056,0.20791169081775945
2025-06-26 06:00:00,station3402_Holnis,6.0,7.9,3.0,6.4,4.9,8.6,4.4,7.7,4.7,8.0,0.258819045102521,-0.9659258262890682,0.8480480961564261,-0.5299192642332048,0.3420201433256689,-0.9396926207859083,0.40673664307580043,-0.9135454576426008,0.6946583704589971,-0.7193398003386513,2.21,3.88,-0.9781476007338056,0.20791169081775945
2025-06-26 09:00:00,station3402_Holnis,,,6.1,12.0,,,5.7,10.0,,,,,0.9702957262759965,0.24192189559966767,,,0.788010753606722,-0.6156614753256583,,,7.35,9.53,0.9982086383440394,0.05982904257414425
2025-06-26 12:00:00,station3402_Holnis,7.8,11.2,7.4,13.4,6.8,13.2,6.8,12.6,9.7,11.3,0.9335804264972017,-0.35836794954530027,0.9993908270190958,0.03489949670250108,0.9271838545667874,-0.37460659341591207,0.9702957262759965,-0.24192189559966779,0.9135454576426009,-0.40673664307580026,8.48,11.11,0.9889383349666097,0.14832723833965836
2025-06-26 15:00:00,station3402_Holnis,,,6.1,11.6,,,5.0,10.1,,,,,0.9945218953682733,0.10452846326765346,,,0.9743700647852352,0.22495105434386492,,,3.51,7.01,0.9556389246330589,0.2945407369552993
2025-06-26 18:00:00,station3402_Holnis,8.2,13.6,9.7,16.7,3.0,5.2,3.3,5.8,11.0,20.7,-0.8829475928589271,0.4694715627858904,-0.7880107536067221,-0.6156614753256581,-0.8910065241883679,0.45399049973954664,-0.898794046299167,0.4383711467890774,-0.5735764363510465,0.8191520442889916,0.09,0.68,0.9510565162951535,0.30901699437494745
2025-06-26 21:00:00,station3402_Holnis,,,9.6,16.7,,,7.8,13.7,,,,,-0.8090169943749473,-0.5877852522924732,,,-0.9205048534524403,-0.3907311284892738,,,4.51,11.33,-0.9513258223252945,-0.3081869234362518
2025-06-27 00:00:00,station3402_Holnis,10.1,21.5,10.2,17.5,9.5,16.5,9.2,16.7,8.4,19.8,-0.9335804264972015,-0.3583679495453007,-0.7660444431189779,-0.6427876096865395,-0.913545457642601,-0.4067366430758001,-0.9271838545667873,-0.3746065934159123,-0.9961946980917455,-0.08715574274765825,2.85,7.83,-0.896331714747493,-0.4433840966225773
2025-06-27 03:00:00,station3402_Holnis,,,13.0,22.2,,,9.7,16.5,,,,,-0.981627183447664,-0.1908089953765446,,,-0.9986295347545738,-0.052335956242944306,,,3.56,7.55,-0.927053035713077,-0.3749302188076716
2025-06-27 06:00:00,station3402_Holnis,14.3,23.2,12.1,20.7,10.6,18.6,10.4,17.6,13.0,23.9,-0.992546151641322,0.12186934340514768,-0.981627183447664,-0.1908089953765446,-0.9945218953682734,0.10452846326765299,-0.9975640502598243,0.06975647374412522,-0.9743700647852352,0.22495105434386492,7.11,14.68,-0.9930479276839344,0.11771071880947596
2025-06-27 09:00:00,station3402_Holnis,,,11.4,20.6,,,12.4,22.3,,,,,-0.9925461516413221,-0.12186934340514717,,,-0.9848077530122081,0.17364817766692997,,,7.43,15.77,-0.9986927298816305,0.051115861350236776
2025-06-27 12:00:00,station3402_Holnis,16.0,20.6,12.9,23.1,14.2,24.8,13.5,22.9,15.5,20.1,-0.9816271834476639,0.1908089953765451,-0.984807753012208,-0.17364817766693033,-0.9876883405951378,0.15643446504023067,-0.9848077530122081,0.17364817766692997,-0.9816271834476639,0.1908089953765451,9.12,17.64,-0.9997426093226982,-0.022687333572782794
2025-06-27 15:00:00,station3402_Holnis,,,13.1,24.2,,,13.1,23.0,,,,,-0.9961946980917455,-0.08715574274765825,,,-0.9975640502598243,0.06975647374412522,,,7.29,14.21,-0.9973272445112061,0.07306413179997985
2025-06-27 18:00:00,station3402_Holnis,11.0,18.7,10.1,19.0,9.8,19.4,9.2,18.1,10.6,15.6,-0.9945218953682734,-0.10452846326765336,-0.9205048534524403,-0.3907311284892738,-0.9945218953682734,-0.10452846326765336,-0.9925461516413221,-0.12186934340514717,-0.9975640502598242,-0.06975647374412558,5.38,12.14,-0.9981454381995347,-0.06087433121980692
2025-06-27 21:00:00,station3402_Holnis,,,5.8,10.7,,,6.7,11.2,,,,,-0.656059028990507,-0.7547095802227721,,,-0.9205048534524403,-0.3907311284892738,,,2.15,5.37,-0.9205048534524403,-0.3907311284892738
2025-06-28 00:00:00,station3402_Holnis,11.1,23.2,5.4,10.4,6.8,12.6,6.6,12.4,6.6,23.9,-0.7986355100472928,-0.6018150231520483,-0.32556815445715676,-0.9455185755993167,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.6427876096865393,-0.766044443118978,2.29,4.99,-0.9205048534524403,-0.3907311284892738
2025-06-28 03:00:00,station3402_Holnis,,,7.0,12.6,,,8.8,14.5,,,,,-0.275637355816999,-0.9612616959383189,,,-0.5150380749100542,-0.8571673007021123,,,4.21,5.88,-0.9205048534524403,-0.3907311284892738
2025-06-28 06:00:00,station3402_Holnis,12.8,24.5,10.3,18.8,11.1,18.7,10.3,17.0,10.8,19.9,-0.8290375725550418,-0.5591929034707466,-0.6427876096865393,-0.766044443118978,-0.7431448254773944,-0.6691306063588581,-0.7313537016191703,-0.6819983600624986,-0.848048096156426,-0.529919264233205,6.47,14.37,-0.7751650613333931,-0.6317587575079563
2025-06-28 09:00:00,station3402_Holnis,,,10.6,19.3,,,12.2,20.2,,,,,-0.8987940462991668,-0.43837114678907774,,,-0.961261695938319,-0.2756373558169989,,,6.19,14.26,-0.958918816509367,-0.2836806361813844
2025-06-28 12:00:00,station3402_Holnis,15.9,22.9,12.4,22.3,14.7,26.7,13.7,25.8,15.8,21.4,-0.9781476007338056,-0.2079116908177598,-0.8660254037844384,-0.5000000000000004,-0.9510565162951535,-0.30901699437494756,-0.9455185755993168,-0.32556815445715664,-0.9563047559630353,-0.2923717047227371,6.34,15.22,-0.9183773316410877,-0.395705795671223
2025-06-28 15:00:00,station3402_Holnis,,,11.9,23.3,,,11.8,20.5,,,,,-0.8910065241883678,-0.45399049973954697,,,-0.9455185755993168,-0.32556815445715664,,,5.94,12.58,-0.8909272743280324,-0.4541460027991251
2025-06-28 18:00:00,station3402_Holnis,12.0,24.6,10.8,19.8,11.2,20.7,10.6,19.7,12.6,17.9,-0.9702957262759965,-0.24192189559966779,-0.848048096156426,-0.529919264233205,-0.961261695938319,-0.2756373558169989,-0.9702957262759965,-0.24192189559966779,-0.9702957262759965,-0.24192189559966779,4.81,11.5,-0.8929789434111364,-0.4500984410374362
2025-06-28 21:00:00,station3402_Holnis,,,8.3,16.8,,,10.2,17.3,,,,,-0.8290375725550418,-0.5591929034707466,,,-0.9659258262890683,-0.25881904510252063,,,4.34,11.02,-0.9376464992972355,-0.3475903369710373
2025-06-29 00:00:00,station3402_Holnis,11.1,26.2,8.2,14.7,8.9,15.4,8.8,15.3,9.7,20.2,-0.9781476007338056,-0.2079116908177598,-0.7771459614569706,-0.6293203910498378,-0.9205048534524403,-0.3907311284892738,-0.9205048534524403,-0.3907311284892738,-0.9876883405951377,-0.15643446504023104,4.4,10.7,-0.8880562234694233,-0.4597348626732868
2025-06-29 03:00:00,station3402_Holnis,,,7.9,13.9,,,8.3,15.3,,,,,-0.882947592858927,-0.46947156278589075,,,-0.9993908270190958,-0.03489949670250076,,,3.64,8.16,-0.9389742350207138,-0.343987479375726
2025-06-29 06:00:00,station3402_Holnis,11.3,18.3,8.8,15.5,8.7,16.0,8.3,15.2,10.6,20.8,-0.9510565162951536,0.30901699437494723,-0.9876883405951377,-0.15643446504023104,-0.9781476007338056,0.20791169081775945,-0.9743700647852352,0.22495105434386492,-0.9848077530122081,0.17364817766692997,3.95,8.68,-0.995692394104561,-0.09271815530049987
2025-06-29 09:00:00,station3402_Holnis,,,10.8,19.8,,,13.2,21.8,,,,,-0.9925461516413221,-0.12186934340514717,,,-0.9848077530122081,0.17364817766692997,,,7.02,14.2,-0.9990709236912629,-0.04309628098440285
2025-06-29 12:00:00,station3402_Holnis,16.5,21.6,12.9,24.2,15.8,27.2,15.1,25.1,15.4,20.0,-0.9335804264972017,0.3583679495453004,-0.9975640502598242,-0.06975647374412558,-0.9612616959383188,0.2756373558169994,-0.9659258262890684,0.2588190451025203,-0.9563047559630354,0.2923717047227367,9.68,18.08,-0.9968484856664305,0.07932904023460965
2025-06-29 15:00:00,station3402_Holnis,,,12.1,21.6,,,14.5,24.8,,,,,-0.992546151641322,0.12186934340514768,,,-0.9205048534524405,0.3907311284892735,,,10.3,20.18,-0.9867709655717661,0.16212051537225122
2025-06-29 18:00:00,station3402_Holnis,13.9,19.7,12.1,22.5,13.2,23.7,12.6,22.2,13.5,18.0,-0.8746197071393956,0.4848096202463373,-0.9902680687415704,0.13917310096006547,-0.8829475928589271,0.4694715627858904,-0.8829475928589271,0.4694715627858904,-0.8829475928589271,0.4694715627858904,8.97,18.3,-0.9626445030766885,0.2707684632600989
2025-06-29 21:00:00,station3402_Holnis,,,8.4,16.7,,,8.2,16.4,,,,,-0.9993908270190958,0.03489949670250128,,,-0.9135454576426011,0.40673664307579976,,,3.98,8.67,-0.9893994377513348,0.14521967007724093
2025-06-30 00:00:00,station3402_Holnis,8.0,17.3,6.5,11.1,6.2,10.7,5.9,10.3,6.2,13.0,-0.9510565162951536,0.30901699437494723,-0.9876883405951378,0.15643446504023067,-0.945518575599317,0.3255681544571563,-0.9510565162951536,0.30901699437494723,-0.992546151641322,0.12186934340514768,2.53,5.91,-0.8829475928589271,0.4694715627858904
2025-06-30 03:00:00,station3402_Holnis,,,5.1,8.3,,,4.0,7.1,,,,,-0.9781476007338056,0.20791169081775945,,,-0.9563047559630354,0.2923717047227367,,,1.71,3.69,-0.8829475928589271,0.4694715627858904
2025-06-30 06:00:00,station3402_Holnis,7.6,11.8,6.9,12.9,6.5,11.1,5.7,9.7,6.5,11.2,-0.8480480961564262,0.5299192642332047,-0.8746197071393956,0.4848096202463373,-0.9135454576426011,0.40673664307579976,-0.9396926207859083,0.342020143325669,-0.9135454576426011,0.40673664307579976,3.37,7.64,-0.9120485572140501,0.410082222589287
2025-06-30 09:00:00,station3402_Holnis,,,6.3,14.1,,,6.9,12.1,,,,,-0.9743700647852352,0.22495105434386492,,,-0.9396926207859083,0.342020143325669,,,4.0,9.29,-0.9562537129090695,0.292538606935254
2025-06-30 12:00:00,station3402_Holnis,5.1,6.5,4.4,11.2,5.4,10.5,4.7,9.4,5.6,5.9,-0.8910065241883679,0.45399049973954664,-0.8910065241883679,0.45399049973954664,-0.7986355100472932,0.6018150231520479,-0.8386705679454243,0.5446390350150266,-0.9510565162951536,0.30901699437494723,1.97,5.0,-0.8807254648096725,0.47362712721695566
2025-06-30 15:00:00,station3402_Holnis,,,2.6,8.6,,,1.8,5.3,,,,,-0.9902680687415704,0.13917310096006547,,,-0.37460659341591235,0.9271838545667873,,,2.38,4.31,0.9835083978231153,0.18086246545762014
2025-06-30 18:00:00,station3402_Holnis,4.1,4.1,4.0,8.0,5.0,8.7,5.5,10.0,2.2,2.9,0.9563047559630355,-0.29237170472273666,0.9702957262759965,-0.24192189559966779,0.9335804264972017,-0.35836794954530027,0.8290375725550417,-0.5591929034707467,0.9135454576426009,-0.40673664307580026,5.92,8.81,0.9833501910751581,0.1817206694695185
2025-06-30 21:00:00,station3402_Holnis,,,1.9,4.0,,,2.4,4.4,,,,,-0.4539904997395467,-0.8910065241883679,,,0.6691306063588585,-0.743144825477394,,,0.48,0.95,0.9781476007338057,-0.20791169081775934
2025-07-01 00:00:00,station3402_Holnis,6.4,8.0,4.1,6.9,3.0,5.0,2.3,4.1,6.0,6.0,0.39073112848927377,-0.9205048534524404,0.5591929034707469,-0.8290375725550416,0.6156614753256584,-0.7880107536067219,0.6946583704589971,-0.7193398003386513,0.19080899537654497,-0.9816271834476639,1.22,3.1,0.8910857469070925,0.4538349828506273
2025-07-01 03:00:00,station3402_Holnis,,,3.4,5.4,,,3.3,5.3,,,,,0.8090169943749475,-0.587785252292473,,,0.6156614753256584,-0.7880107536067219,,,1.65,2.82,0.9961946980917455,0.08715574274765814
2025-07-01 06:00:00,station3402_Holnis,7.3,11.8,4.1,9.3,6.2,10.8,5.1,8.8,5.6,9.9,0.45399049973954686,-0.8910065241883678,0.8191520442889917,-0.5735764363510462,0.529919264233205,-0.848048096156426,0.6018150231520482,-0.7986355100472929,0.5446390350150273,-0.8386705679454239,5.84,7.61,0.9973653640879485,0.07254192248427083
2025-07-01 09:00:00,station3402_Holnis,,,4.7,9.8,,,5.6,10.3,,,,,0.9975640502598242,-0.06975647374412533,,,0.7313537016191706,-0.6819983600624984,,,8.03,9.63,0.9999994516886945,-0.0010471973597999343
2025-07-01 12:00:00,station3402_Holnis,6.5,8.1,8.2,15.2,8.2,14.7,7.9,13.7,6.7,8.9,0.788010753606722,-0.6156614753256583,0.9743700647852352,0.22495105434386492,0.8191520442889917,-0.5735764363510462,0.9271838545667874,-0.37460659341591207,0.7071067811865476,-0.7071067811865475,8.18,11.64,0.9848683076618658,0.17330440433887506
2025-07-01 15:00:00,station3402_Holnis,,,9.7,17.8,,,7.7,13.8,,,,,0.9993908270190958,0.03489949670250108,,,0.9563047559630355,-0.29237170472273666,,,14.75,17.71,0.995676196568517,0.09289193499358153
2025-07-01 18:00:00,station3402_Holnis,6.0,10.5,5.2,11.9,6.4,13.4,5.7,11.9,6.4,10.9,0.9563047559630355,-0.29237170472273666,0.9945218953682733,0.10452846326765346,0.838670567945424,-0.5446390350150272,0.9335804264972017,-0.35836794954530027,0.8910065241883679,-0.45399049973954675,11.78,13.6,0.9999232221618356,0.012391520548033495
2025-07-01 21:00:00,station3402_Holnis,,,5.0,8.7,,,3.1,5.5,,,,,0.9998476951563913,0.0174524064372836,,,0.9135454576426009,-0.40673664307580026,,,2.96,5.6,0.9455185755993167,0.32556815445715676
